City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max_Temp,Wind_Speed
0,yellowknife,1,CA,1612722042,66,62.456,-114.3525,-40,5.75
1,wuxue,100,CN,1612722305,90,29.8506,115.5525,51.66,3.22
2,shamkhal,90,RU,1612722306,80,43.0596,47.3373,32,17.9
3,vaini,75,TO,1612722306,89,-21.2,-175.2,78.8,12.66
4,esperance,75,AU,1612722307,88,-33.8667,121.9,62.6,11.5
5,busselton,99,AU,1612722011,99,-33.65,115.3333,64,9.86
6,byron bay,75,AU,1612722308,78,-28.65,153.6167,75.2,10.36
7,ponta do sol,75,PT,1612722308,67,32.6667,-17.1,61,3
8,cape town,0,ZA,1612722079,60,-33.9258,18.4232,69.01,25.32
9,college,20,US,1612722309,83,64.8569,-147.8028,-14.01,2.95
10,mahebourg,75,MU,1612722091,74,-20.4081,57.7,80.6,6.91
11,faanui,2,PF,1612722309,76,-16.4833,-151.75,80.96,12.1
12,punta arenas,0,CL,1612722122,23,-53.15,-70.9167,69.8,12.66
13,luanda,75,AO,1612722245,78,-8.8368,13.2343,80.6,8.05
14,port elizabeth,75,ZA,1612722310,94,-33.918,25.5701,68,10.36
15,dembi dolo,65,ET,1612722310,29,8.5333,34.8,66.67,4.81
16,westport,90,US,1612722310,86,41.1415,-73.3579,30.99,12.66
17,rosarito,1,MX,1612722310,36,32.3333,-117.0333,64.4,5.19
18,mataura,98,NZ,1612722311,89,-46.1927,168.8643,50.13,1.7
19,waingapu,94,ID,1612722311,82,-9.6567,120.2641,78.13,5.82
20,sabha,93,LY,1612722194,15,27.0377,14.4283,74.79,15.57
21,arraial do cabo,75,BR,1612722311,83,-22.9661,-42.0278,77,5.75
22,dikson,59,RU,1612722312,84,73.5069,80.5464,-31.59,11.81
23,tuatapere,99,NZ,1612722312,71,-46.1333,167.6833,56.82,5.19
24,rikitea,96,PF,1612722313,72,-23.1203,-134.9692,77.38,12.06
25,sitka,1,US,1612722313,47,57.0531,-135.33,30.2,5.75
26,hobart,1,AU,1612722024,58,-42.8794,147.3294,53.6,5.75
27,saint george,1,US,1612722180,36,37.1041,-113.5841,50,3.44
28,conde,75,BR,1612722200,70,-7.2597,-34.9075,86,12.66
29,paracuru,50,BR,1612722314,77,-3.41,-39.0306,82,15.99
30,bambous virieux,75,MU,1612722236,74,-20.3428,57.7575,80.6,6.91
31,new castle,90,US,1612722314,58,41.0037,-80.347,26.01,10.36
32,bluff,100,NZ,1612722314,85,-46.6,168.3333,54.05,5.1
33,kasongo-lunda,59,CD,1612722315,75,-6.4667,16.8167,76.71,3.22
34,mareeba,100,AU,1612722315,100,-17,145.4333,80.01,2.46
35,bredasdorp,59,ZA,1612722315,60,-34.5322,20.0403,68,10.36
36,georgetown,20,MY,1612722315,83,5.4112,100.3354,84,3.6
37,makinsk,100,KZ,1612722316,95,52.6292,70.4169,12.02,18.03
38,iqaluit,75,CA,1612722031,68,63.7506,-68.5145,26.6,19.57
39,puerto ayora,0,EC,1612722316,70,-0.7393,-90.3518,84.2,17.27
40,tura,28,IN,1612722317,41,25.5198,90.2201,59.63,2.62
41,constitucion,67,CL,1612722317,66,-35.3333,-72.4167,67.26,8.39
42,ushuaia,40,AR,1612722305,47,-54.8,-68.3,59,12.66
43,castro,0,BR,1612722317,42,-24.7911,-50.0119,76.26,3.8
44,qaqortoq,98,GL,1612722317,30,60.7167,-46.0333,37.4,47.18
45,mao,40,ES,1612722318,93,39.8885,4.2658,48.2,5.75
46,ostrovnoy,100,RU,1612722318,88,68.0531,39.5131,6.37,1.59
47,jamestown,90,US,1612722051,73,42.097,-79.2353,19.99,17.27
48,avarua,20,CK,1612722319,83,-21.2078,-159.775,80.6,5.75
49,kondopoga,100,RU,1612722319,92,62.2057,34.2614,8.6,6.71
50,methoni,75,GR,1612722319,82,36.8197,21.7049,63,13.67
51,pevek,0,RU,1612722319,86,69.7008,170.3133,-6.29,1.86
52,nelson bay,48,AU,1612722319,83,-32.7167,152.15,69.01,11.5
53,mayumba,87,GA,1612722320,85,-3.432,10.6554,79.63,7.78
54,tasiilaq,0,GL,1612722320,58,65.6145,-37.6368,19.4,2.3
55,leningradskiy,5,RU,1612722320,79,69.3833,178.4167,-13.77,5.41
56,bartica,75,GY,1612722321,88,6.4,-58.6167,77,13.8
57,mar del plata,90,AR,1612722321,88,-38.0023,-57.5575,62.01,25.32
58,quebo,1,GW,1612722321,17,11.3333,-14.9333,93.18,5.26
59,port alfred,70,ZA,1612722322,95,-33.5906,26.891,66.99,1.01
60,itarema,3,BR,1612722322,58,-2.9248,-39.9167,87.98,15.82
61,mayo,90,US,1612722322,100,38.8876,-76.5119,36,6.91
62,cabo san lucas,40,MX,1612722246,64,22.8909,-109.9124,78.01,8.05
63,cidreira,35,BR,1612722323,62,-30.1811,-50.2056,76.41,10.42
64,kavaratti,0,IN,1612722323,67,10.5669,72.642,81.19,6.78
65,lebu,51,CL,1612722323,73,-37.6167,-73.65,64.33,8.5
66,hilo,1,US,1612722324,52,19.7297,-155.09,71.01,8.05
67,taupo,90,NZ,1612722324,87,-38.6833,176.0833,57,2.75
68,great falls,90,US,1612722324,70,47.5002,-111.3008,-7.01,3.74
69,ampanihy,37,MG,1612722324,82,-24.7,44.75,77.11,10.56
70,lagoa,100,PT,1612722325,74,39.05,-27.9833,57.85,20.69
71,kavieng,42,PG,1612722325,77,-2.5744,150.7967,82.53,8.77
72,albany,100,US,1612722179,74,42.6001,-73.9662,30,2.48
73,te anau,99,NZ,1612722325,80,-45.4167,167.7167,54.75,2.73
74,coquimbo,0,CL,1612722169,56,-29.9533,-71.3436,69.8,11.5
75,dongsheng,0,CN,1612722326,75,39.8161,109.9776,20.53,2.75
76,abbeville,98,FR,1612722326,85,50.1,1.8333,30,7.81
77,kapaa,1,US,1612722295,77,22.0752,-159.319,60.8,4.61
78,butaritari,70,KI,1612722327,80,3.0707,172.7902,80.73,18.66
79,severo-kurilsk,82,RU,1612722327,87,50.6789,156.125,16.86,13.11
80,piney green,90,US,1612722327,81,34.716,-77.3202,46,21.85
81,longyearbyen,75,SJ,1612722327,73,78.2186,15.6401,15.8,19.57
82,waitati,59,NZ,1612722328,90,-45.75,170.5667,60.01,1.01
83,karratha,54,AU,1612722328,70,-20.7377,116.8463,78.84,11.1
84,khash,0,IR,1612722328,34,28.2211,61.2158,50.88,5.97
85,luderitz,0,NA,1612722195,54,-26.6481,15.1594,74.26,30.76
86,krasnoselkup,100,RU,1612722329,95,65.7,82.4667,7.9,17.25
87,ornskoldsvik,0,SE,1612722046,86,63.2909,18.7153,21.2,8.05
88,adrar,0,MR,1612722330,24,20.5022,-10.0711,68.76,11.54
89,atuona,37,PF,1612722330,74,-9.8,-139.0333,79.25,21.03
90,tuktoyaktuk,75,CA,1612722245,75,69.4541,-133.0374,-25.6,19.57
91,victoria,0,HK,1612722330,84,22.2855,114.1577,68,10.58
92,koygorodok,100,RU,1612722331,86,60.445,50.9968,-18.89,9.86
93,berezovyy,100,RU,1612722331,85,51.6667,135.7,0.79,6.6
94,japura,100,ID,1612722331,84,-0.3167,102.35,74.8,1.36
95,qaanaaq,100,GL,1612722331,86,77.484,-69.3632,12.85,6.02
96,pemba,75,MZ,1612722332,83,-12.974,40.5178,82.4,5.75
97,ancud,0,CL,1612722332,34,-41.8697,-73.8203,80.6,6.91
98,walvis bay,24,NA,1612722332,82,-22.9575,14.5053,64.99,6.91
99,grand gaube,83,MU,1612722332,80,-20.0064,57.6608,80.01,4
100,hirado,0,JP,1612722332,93,33.3597,129.5531,48,5.01
101,mount isa,90,AU,1612722333,94,-20.7333,139.5,78.8,9.22
102,owando,66,CG,1612722333,67,-0.4819,15.8999,79.99,3.31
103,flinders,77,AU,1612722333,81,-34.5833,150.8552,66,1.01
104,saint-philippe,0,RE,1612722333,83,-21.3585,55.7679,78.8,5.75
105,nikolskoye,90,RU,1612722334,92,59.7035,30.7861,15.8,8.95
106,acapulco,40,MX,1612722098,54,16.8634,-99.8901,86,4.97
107,lompoc,1,US,1612722334,71,34.6391,-120.4579,61,3.44
108,thompson,90,CA,1612722336,68,55.7435,-97.8558,-31,18.41
109,iquique,0,CL,1612722336,44,-20.2208,-70.1431,78.8,19.57
110,bariadi,99,TZ,1612722338,73,-2.8,33.9833,69.17,1.97
111,erenhot,0,CN,1612722338,88,43.6475,111.9767,7.3,3.98
112,saskylakh,27,RU,1612722338,78,71.9167,114.0833,-38.09,11.72
113,ribeira grande,40,PT,1612722338,72,38.5167,-28.7,60.8,16.11
114,vila franca do campo,75,PT,1612722339,77,37.7167,-25.4333,61,12.66
115,goderich,99,CA,1612722339,61,43.7501,-81.7165,10.4,14.97
116,hithadhoo,14,MV,1612722339,71,-0.6,73.0833,81.97,8.9
117,hermanus,27,ZA,1612722339,74,-34.4187,19.2345,68,7
118,chuy,1,UY,1612722340,60,-33.6971,-53.4616,76.33,8.97
119,cascais,75,PT,1612722340,94,38.6979,-9.4215,55.99,13.8
120,norman wells,90,CA,1612722340,75,65.282,-126.8329,-29.2,2.3
121,skjervoy,75,NO,1612722340,69,70.0311,20.9714,28.4,11.5
122,worcester,90,US,1612722240,86,42.3334,-71.8328,27,6.91
123,new norfolk,22,AU,1612722341,64,-42.7826,147.0587,53.01,1.01
124,puerto narino,40,CO,1612722341,70,-3.7703,-70.3831,89.6,3.44
125,pakxe,89,LA,1612722341,53,15.1167,105.7833,80.01,2.37
126,sayat,0,TM,1612722342,87,38.7839,63.8803,48.2,2.3
127,okha,100,RU,1612722342,94,53.5739,142.9478,8.37,25.77
128,hasaki,40,JP,1612722342,75,35.7333,140.8333,35.6,3.44
129,corsicana,20,US,1612722269,66,32.0954,-96.4689,48.99,6.91
130,coos bay,75,US,1612722343,76,43.3665,-124.2179,48.2,5.75
131,aswan,0,EG,1612722315,36,24.0934,32.907,69.3,15.21
132,kamaishi,1,JP,1612722343,88,39.2667,141.8833,26.96,14.63
133,texarkana,90,US,1612722343,75,33.4251,-94.0477,42.8,3.44
134,nanortalik,100,GL,1612722343,87,60.1432,-45.2371,32.61,15.08
135,tokur,52,RU,1612722344,88,53.1333,132.9,-21.91,0.27
136,barrow,40,US,1612722344,76,71.2906,-156.7887,-22,10.36
137,zaragoza,75,ES,1612722332,66,41.6561,-0.8773,52,4.61
138,nogent-le-rotrou,87,FR,1612722344,75,48.3333,1,35.6,10.36
139,batsfjord,75,NO,1612722344,79,70.6345,29.7185,21.2,20.71
140,kon tum,46,VN,1612722345,92,14.35,108,62.67,2.37
141,jiangyou,37,CN,1612722345,51,31.7667,104.7167,51.58,2.71
142,sibolga,93,ID,1612722345,80,1.7427,98.7792,77.36,3.36
143,kudahuvadhoo,38,MV,1612722345,73,2.6708,72.8944,81.55,16.26
144,nichinan,20,JP,1612722346,66,31.6,131.3667,46.4,5.75
145,roma,90,US,1612722346,80,43.2128,-75.4557,28.99,9.6
146,guerrero negro,0,MX,1612722346,23,27.9769,-114.0611,71.56,5.1
147,korgen,40,NO,1612722346,85,66.0771,13.8153,12,4.61
148,sola,44,VU,1612722347,74,-13.8833,167.55,81.37,10.51
149,jacareacanga,71,BR,1612722347,87,-6.2222,-57.7528,82.65,3.31
150,ahipara,58,NZ,1612722347,89,-35.1667,173.1667,59.5,7.25
151,chernihiv,100,UA,1612722347,93,51,32,8.87,1.86
152,metro,100,ID,1612722348,93,-5.1131,105.3067,74.86,6.82
153,bingerville,20,CI,1612722348,84,5.3584,-3.8869,84.2,10.36
154,tiksi,56,RU,1612722348,84,71.6872,128.8694,-27.6,3.71
155,havre,75,FR,1612722348,86,49.5833,0.3333,33.8,20.71
156,provideniya,33,RU,1612722349,77,64.3833,-173.3,-3.91,16.49
157,urucara,97,BR,1612722349,74,-2.5364,-57.76,85.05,3.29
158,upernavik,33,GL,1612722349,81,72.7868,-56.1549,18.9,4.21
159,agirish,100,RU,1612722349,89,61.9247,63.0231,-15.54,10.63
160,pangnirtung,20,CA,1612722350,37,66.1451,-65.7125,33.8,11.5
161,narsaq,70,GL,1612722189,30,60.9167,-46.05,37.4,47.18
162,morehead,1,US,1612722235,54,37.2711,-87.1764,28,5.75
163,lorengau,63,PG,1612722350,76,-2.0226,147.2712,81.37,3.58
164,bandarbeyla,1,SO,1612722350,78,9.4942,50.8122,76.37,17.63
165,ilulissat,0,GL,1612722351,36,69.2167,-51.1,26.6,11.5
166,meulaboh,37,ID,1612722351,84,4.1363,96.1285,77.88,4.18
167,sao felix do xingu,65,BR,1612722351,60,-6.6447,-51.995,87.4,2.39
168,ust-nera,96,RU,1612722351,75,64.5667,143.2,-10.34,5.93
169,thabazimbi,95,ZA,1612722352,97,-24.5917,27.4116,68,0.43
170,aklavik,90,CA,1612722352,64,68.2191,-135.0107,-13,13.8
171,kyzyl-mazhalyk,80,RU,1612722128,89,51.1333,90.6,1.06,1.21
172,tombouctou,55,ML,1612722352,21,20,-3,70.59,12.08
173,berlevag,75,NO,1612722353,79,70.8578,29.0864,24.8,20.71
174,carnarvon,40,AU,1612722353,100,-24.8667,113.6333,78.8,13.8
175,khatanga,0,RU,1612722353,80,71.9667,102.5,-30.53,9.6
176,le port,16,RE,1612722354,65,-20.9373,55.2919,78.8,3.44
177,evensk,100,RU,1612722354,83,61.95,159.2333,18.52,34.94
178,samana,20,DO,1612722354,74,19.2056,-69.3369,86,13.8
179,nalgonda,50,IN,1612722354,37,17.05,79.2667,68.94,5.23
180,nueva loja,75,EC,1612722354,70,0.0847,-76.8828,84.2,4.61
181,olafsvik,0,IS,1612722355,85,64.8945,-23.7142,33.66,13.62
182,kabanjahe,40,ID,1612722355,100,3.1001,98.4908,78.8,4.61
183,bengkulu,100,ID,1612722355,85,-3.8004,102.2655,76.46,6.29
184,namtsy,0,RU,1612722355,60,62.7161,129.6658,-43.6,4.47
185,biltine,5,TD,1612722356,16,14.5333,20.9167,75,11.01
186,itoman,20,JP,1612722356,72,26.1247,127.6694,62.6,6.91
187,mudgee,92,AU,1612722356,77,-32.5943,149.5871,62.6,4.61
188,oranjemund,5,NA,1612722356,77,-28.55,16.4333,65.07,23.51
189,banyuwangi,100,ID,1612722356,90,-8.2325,114.3576,75.83,2.44
190,newcastle,63,AU,1612722095,83,-32.9272,151.7765,71.01,11.5
191,colinas,13,BR,1612722358,81,-6.0258,-44.2492,84.11,2.71
192,zhadovka,100,RU,1612722358,90,53.5746,46.9498,-3.51,14.12
193,mantua,90,IT,1612722358,94,45.1667,10.7833,50,4
194,bon accord,1,CA,1612722359,69,53.8335,-113.4187,-11.2,3.04
195,ostersund,90,SE,1612722359,92,63.1792,14.6357,15.8,8.05
196,svetlaya,70,RU,1612722359,85,46.5389,138.3297,0.52,11.45
197,katsuura,0,JP,1612722359,53,35.1333,140.3,44.6,8.05
198,labuhan,100,ID,1612722360,85,-6.8844,112.2051,78.87,11.01
199,grenada,75,ES,1612722360,76,37.1882,-3.6067,46.4,16.11
200,wanaka,70,NZ,1612722361,73,-44.7,169.15,52.43,5.17
201,high level,75,CA,1612722361,68,58.5169,-117.136,-29.2,3.44
202,namibe,94,AO,1612722361,75,-15.1961,12.1522,73.35,6.33
203,chara,100,RU,1612722361,74,56.9064,118.2631,-10.5,0.43
204,east london,40,ZA,1612722336,88,-33.0153,27.9116,71.6,3.44
205,inhambane,20,MZ,1612722362,74,-23.865,35.3833,82.4,4.61
206,sainte-suzanne,16,RE,1612722362,65,-20.9061,55.6089,78.8,3.44
207,antofagasta,0,CL,1612722121,56,-23.65,-70.4,71.6,12.66
208,anadyr,0,RU,1612722362,40,64.75,177.4833,10.4,11.18
209,englewood,20,US,1612722363,12,39.6478,-104.9878,53.01,21.85
210,alibag,13,IN,1612722363,36,18.6411,72.8792,78.8,8.25
211,cherskiy,41,RU,1612722363,71,68.75,161.3,-4.38,1.14
212,porto novo,20,BJ,1612722363,79,6.4965,2.6036,86,13.8
213,marawi,100,PH,1612722364,95,7.9986,124.2928,75,1.99
214,peniche,100,PT,1612722364,92,39.3558,-9.3811,55.99,24
215,kandrian,98,PG,1612722364,80,-6.2167,149.55,79.93,10.56
216,labuan,20,MY,1612722364,89,5.2767,115.2417,80.6,6.91
217,hambantota,0,LK,1612722365,94,6.1241,81.1185,77,8.05
218,conceicao da barra,94,BR,1612722365,52,-18.5933,-39.7322,88.54,3.44
219,hamilton,1,US,1612722089,38,39.1834,-84.5333,23,9.22
220,unhel,0,IN,1612722181,35,23.3333,75.5667,57.6,5.97
221,san patricio,1,US,1612722365,49,28.017,-97.5169,70,12.66
222,clyde river,90,CA,1612722366,84,70.4692,-68.5914,-4,14.97
223,sol-iletsk,100,RU,1612722366,91,51.1631,54.9918,-5.84,10.65
224,burgeo,57,CA,1612722366,87,47.6167,-57.6152,29.43,27.09
225,ternate,80,ID,1612722366,79,0.8,127.4,80.98,3.78
226,saint-pierre,0,RE,1612722367,83,-21.3393,55.4781,78.8,5.75
227,aguimes,40,ES,1612722367,68,27.9054,-15.4461,64.4,18.41
228,prince rupert,1,CA,1612722367,80,54.3161,-130.3201,33.8,5.75
229,chokurdakh,62,RU,1612722367,86,70.6333,147.9167,-23.51,7.4
230,dod ballapur,29,IN,1612722368,52,13.2919,77.5431,66.2,4.61
231,najran,36,SA,1612722368,34,17.4924,44.1277,68,2.66
232,lazaro cardenas,8,MX,1612722368,51,17.9583,-102.2,83.46,5.73
233,shingu,0,JP,1612722368,80,33.7333,135.9833,41.38,5.93
234,idritsa,52,RU,1612722369,95,56.3316,28.8988,5.9,4.94
235,phek,72,IN,1612722369,100,25.6667,94.5,39.34,1.05
236,bumba,92,CD,1612722369,35,2.1833,22.4667,76.64,1.19
237,coahuayana,1,MX,1612722369,69,18.7333,-103.6833,75.2,6.91
238,cap malheureux,78,MU,1612722369,80,-19.9842,57.6142,80.01,4
239,padang,40,ID,1612722370,78,-0.9492,100.3543,80.6,8.05
240,salym,97,RU,1612722370,90,60.0625,71.4789,1.96,10.63
241,ilhabela,81,BR,1612722370,67,-23.7781,-45.3581,76.57,5.75
242,oudtshoorn,75,ZA,1612722370,88,-33.5907,22.2014,64.4,3.44
243,mitu,64,CO,1612722203,72,1.1983,-70.1733,85.21,2.44
244,gobabis,46,NA,1612722371,49,-22.45,18.9667,77.61,15.28
245,severo-yeniseyskiy,76,RU,1612722371,97,60.3725,93.0408,25.66,12.33
246,baykit,100,RU,1612722371,96,61.67,96.37,25.45,4.85
247,aktau,40,KZ,1612722088,80,43.65,51.2,28.4,8.95
248,asau,100,RO,1612722372,74,46.4333,26.4,28.99,2.15
249,fortuna,75,US,1612722373,81,40.5982,-124.1573,48.99,6.91
250,port lincoln,31,AU,1612722373,79,-34.7333,135.8667,59.25,16.24
251,port hardy,75,CA,1612722373,93,50.6996,-127.4199,39.2,8.05
252,svarstad,13,NO,1612722373,61,59.399,9.9698,18,4
253,dingle,100,PH,1612722373,90,10.9995,122.6711,75.99,9.26
254,burns lake,99,CA,1612722374,72,54.2331,-125.7533,3.2,1.14
255,kahului,20,US,1612722271,77,20.8947,-156.47,70,5.75
256,warrington,75,GB,1612722244,69,53.3925,-2.5802,37,17.27
257,beringovskiy,100,RU,1612722374,90,63.05,179.3167,-2.2,14.76
258,sistranda,20,NO,1612722375,86,63.7256,8.834,23,9.22
259,kisangani,80,CD,1612722136,45,0.5167,25.2,74.16,0.87
260,ca mau,42,VN,1612722375,84,9.1769,105.15,74.25,4.16
261,llanes,100,ES,1612722375,91,43.4198,-4.7549,48,1.99
